CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),cluster,segment,dbscan_cluster
33519,Female,36,52028,42,0,Low Income - Low Spending,0
23606,Male,18,48674,57,0,Low Income - Low Spending,0
31110,Male,47,208503,90,3,High Income - Low Spending,0
23535,Male,33,88771,79,1,High Income - High Spending,0
27651,Male,37,70077,52,2,Low Income - High Spending,0
5077,Male,31,280961,95,3,High Income - Low Spending,0
29603,Male,29,53612,52,0,Low Income - Low Spending,0
34843,Male,18,36969,72,1,High Income - High Spending,0
12028,Female,33,84130,41,0,Low Income - Low Spending,0
10040,Male,28,46792,15,0,Low Income - Low Spending,0
15564,Male,34,73689,49,0,Low Income - Low Spending,0
41695,Female,51,43535,42,2,Low Income - High Spending,0
43747,Female,34,47836,91,1,High Income - High Spending,0
3592,Female,33,21815,33,0,Low Income - Low Spending,0
21480,Female,36,31721,90,1,High Income - High Spending,0
31137,Female,18,95214,32,0,Low Income - Low Spending,0
31973,Female,29,225245,84,3,High Income - Low Spending,0
13998,Female,50,56662,44,2,Low Income - High Spending,0
40932,Female,48,153611,9,4,Average Customers,0
32758,Male,48,44693,9,2,Low Income - High Spending,0
22695,Male,46,41201,81,1,High Income - High Spending,0
7816,Male,25,58711,52,0,Low Income - Low Spending,0
6948,Female,36,71784,58,1,High Income - High Spending,0
47598,Female,30,88398,42,0,Low Income - Low Spending,0
37249,Female,23,86976,53,0,Low Income - Low Spending,0
34423,Female,44,32861,37,2,Low Income - High Spending,0
12706,Female,50,128195,26,2,Low Income - High Spending,0
23751,Male,26,44228,44,0,Low Income - Low Spending,0
2155,Male,35,27899,14,0,Low Income - Low Spending,0
42130,Female,38,158359,29,4,Average Customers,0
18566,Male,65,15406,78,2,Low Income - High Spending,0
29148,Female,40,49280,41,2,Low Income - High Spending,0
38663,Female,40,55020,51,2,Low Income - High Spending,0
40530,Male,66,58762,58,2,Low Income - High Spending,0
26980,Female,28,79875,55,0,Low Income - Low Spending,0
41875,Female,50,87900,59,2,Low Income - High Spending,0
2219,Male,37,71115,57,2,Low Income - High Spending,0
43761,Male,40,33348,83,1,High Income - High Spending,0
23419,Male,18,176978,79,3,High Income - Low Spending,0
22743,Male,18,205693,78,3,High Income - Low Spending,0
30115,Female,28,207128,76,3,High Income - Low Spending,0
16341,Male,34,36591,60,1,High Income - High Spending,0
30645,Female,22,82079,48,0,Low Income - Low Spending,0
5867,Female,32,33690,73,1,High Income - High Spending,0
46861,Male,23,29249,21,0,Low Income - Low Spending,0
46294,Female,26,94632,16,4,Average Customers,0
2357,Male,37,24521,73,1,High Income - High Spending,0
25411,Male,67,45559,97,2,Low Income - High Spending,0
28821,Male,34,81414,46,0,Low Income - Low Spending,0
5149,Female,35,85287,56,0,Low Income - Low Spending,0
15922,Male,39,245014,74,3,High Income - Low Spending,0
26150,Female,64,114272,17,2,Low Income - High Spending,0
40032,Female,18,166925,71,3,High Income - Low Spending,0
483,Female,37,67784,45,2,Low Income - High Spending,0
32470,Female,36,25441,66,1,High Income - High Spending,0
49560,Female,23,38016,77,1,High Income - High Spending,0
13448,Female,18,173890,8,4,Average Customers,0
30414,Female,44,37998,6,2,Low Income - High Spending,0
19222,Female,33,15102,34,0,Low Income - Low Spending,0
34726,Female,54,42481,13,2,Low Income - High Spending,0
4901,Male,18,48458,42,0,Low Income - Low Spending,0
41972,Male,38,65324,51,2,Low Income - High Spending,0
19055,Male,41,256617,97,3,High Income - Low Spending,0
2968,Female,18,160007,33,4,Average Customers,0
30588,Male,41,59007,52,2,Low Income - High Spending,0
7081,Female,30,88056,53,0,Low Income - Low Spending,0
17769,Male,31,259080,88,3,High Income - Low Spending,0
47834,Female,37,37307,67,1,High Income - High Spending,0
23170,Male,36,34756,79,1,High Income - High Spending,0
840,Female,30,31922,5,0,Low Income - Low Spending,0
35067,Female,39,67244,44,2,Low Income - High Spending,0
12762,Female,33,90146,12,4,Average Customers,0
42149,Male,21,163905,5,4,Average Customers,0
21839,Male,28,65860,57,0,Low Income - Low Spending,0
6429,Female,25,39689,90,1,High Income - High Spending,0
13695,Male,37,287945,86,3,High Income - Low Spending,0
11614,Male,49,22831,70,2,Low Income - High Spending,0
12347,Female,61,176961,16,2,Low Income - High Spending,0
37209,Female,32,47935,42,0,Low Income - Low Spending,0
9019,Male,52,24872,31,2,Low Income - High Spending,0
46429,Male,25,76441,59,0,Low Income - Low Spending,0
1754,Female,42,240354,92,3,High Income - Low Spending,0
3620,Female,44,175705,21,4,Average Customers,0
32267,Female,25,42173,33,0,Low Income - Low Spending,0
2230,Male,42,33912,78,1,High Income - High Spending,0
42845,Female,22,77290,47,0,Low Income - Low Spending,0
25600,Male,18,83018,41,0,Low Income - Low Spending,0
597,Female,24,87618,43,0,Low Income - Low Spending,0
33624,Male,28,72418,51,0,Low Income - Low Spending,0
48765,Female,20,37837,93,1,High Income - High Spending,0
10526,Male,59,15000,8,2,Low Income - High Spending,0
16736,Female,43,250117,96,3,High Income - Low Spending,0
44327,Male,27,161432,98,3,High Income - Low Spending,0
7338,Female,34,72524,47,0,Low Income - Low Spending,0
36320,Male,50,272200,76,3,High Income - Low Spending,0
18668,Male,25,46655,31,0,Low Income - Low Spending,0
35162,Male,43,31234,85,1,High Income - High Spending,0
47466,Male,45,74293,51,2,Low Income - High Spending,0
29310,Female,27,144293,15,4,Average Customers,0
47327,Female,53,53584,40,2,Low Income - High Spending,0
18052,Male,39,64873,59,2,Low Income - High Spending,0
27258,Male,32,66731,48,0,Low Income - Low Spending,0
36690,Male,52,147601,18,4,Average Customers,0
24951,Male,36,46537,16,0,Low Income - Low Spending,0
44445,Male,34,61589,41,0,Low Income - Low Spending,0
27109,Female,29,43191,5,0,Low Income - Low Spending,0
10199,Male,44,31281,94,1,High Income - High Spending,0
14979,Male,50,79059,58,2,Low Income - High Spending,0
48176,Male,33,64905,47,0,Low Income - Low Spending,0
20402,Female,49,48991,96,1,High Income - High Spending,0
40049,Female,18,64651,54,0,Low Income - Low Spending,0
48431,Female,34,102348,7,4,Average Customers,0
5181,Male,18,37166,91,1,High Income - High Spending,0
24070,Male,35,33606,79,1,High Income - High Spending,0
10764,Male,22,37100,64,0,Low Income - Low Spending,0
41506,Female,44,169802,97,3,High Income - Low Spending,0
14966,Female,48,34202,5,2,Low Income - High Spending,0
47263,Female,42,221821,77,3,High Income - Low Spending,0
20603,Male,28,152369,14,4,Average Customers,0
7523,Male,35,70292,54,0,Low Income - Low Spending,0
8968,Male,28,62276,46,0,Low Income - Low Spending,0
36071,Male,50,80025,41,2,Low Income - High Spending,0
35897,Female,49,35218,61,2,Low Income - High Spending,0
21716,Male,40,69021,51,2,Low Income - High Spending,0
1616,Female,22,77069,56,0,Low Income - Low Spending,0
16242,Female,18,18476,79,1,High Income - High Spending,0
48175,Female,33,34247,94,1,High Income - High Spending,0
5977,Female,20,62545,48,0,Low Income - Low Spending,0
11007,Female,35,34427,80,1,High Income - High Spending,0
11729,Female,64,89884,54,2,Low Income - High Spending,0
6485,Female,55,47072,72,2,Low Income - High Spending,0
10377,Male,62,171482,95,3,High Income - Low Spending,0
22147,Male,19,93451,34,0,Low Income - Low Spending,0
17000,Female,21,259392,92,3,High Income - Low Spending,0
28015,Female,35,23526,7,0,Low Income - Low Spending,0
5247,Female,47,257863,77,3,High Income - Low Spending,0
6863,Female,18,172248,88,3,High Income - Low Spending,0
20570,Female,25,53675,71,1,High Income - High Spending,0
14638,Male,28,54152,47,0,Low Income - Low Spending,0
48682,Female,44,68564,45,2,Low Income - High Spending,0
26996,Male,47,71681,42,2,Low Income - High Spending,0
6123,Male,22,86665,18,0,Low Income - Low Spending,0
18913,Female,26,179022,91,3,High Income - Low Spending,0
835,Female,62,19031,63,2,Low Income - High Spending,0
22090,Female,35,267811,88,3,High Income - Low Spending,0
5496,Female,42,73594,58,2,Low Income - High Spending,0
16359,Female,18,112554,30,0,Low Income - Low Spending,0
37493,Female,18,181509,13,4,Average Customers,0
44171,Female,38,19051,93,1,High Income - High Spending,0
22304,Female,30,72689,53,0,Low Income - Low Spending,0
21530,Male,37,289446,73,3,High Income - Low Spending,0
39494,Male,18,17869,66,0,Low Income - Low Spending,0
19430,Male,46,31865,60,2,Low Income - High Spending,0
19509,Male,24,32258,68,1,High Income - High Spending,0
32730,Female,35,208999,81,3,High Income - Low Spending,0
32896,Male,31,61877,59,0,Low Income - Low Spending,0
48022,Male,42,42652,77,1,High Income - High Spending,0
35579,Female,32,77178,58,0,Low Income - Low Spending,0
16204,Male,38,25783,11,2,Low Income - High Spending,0
42635,Male,39,45856,29,2,Low Income - High Spending,0
16610,Female,18,121291,31,0,Low Income - Low Spending,0
34469,Female,25,142016,27,4,Average Customers,0
13628,Male,36,102490,23,4,Average Customers,0
881,Female,18,36644,74,1,High Income - High Spending,0
43014,Male,25,36760,37,0,Low Income - Low Spending,0
47151,Female,36,51846,52,0,Low Income - Low Spending,0
18253,Male,36,301474,73,3,High Income - Low Spending,0
29712,Female,28,37767,34,0,Low Income - Low Spending,0
14428,Male,41,39603,63,2,Low Income - High Spending,0
39786,Male,50,41305,6,2,Low Income - High Spending,0
20257,Male,51,51143,44,2,Low Income - High Spending,0
17585,Male,27,77292,47,0,Low Income - Low Spending,0
35923,Female,42,135302,96,3,High Income - Low Spending,0
32276,Male,21,24546,79,1,High Income - High Spending,0
25376,Female,27,15000,64,1,High Income - High Spending,0
5082,Female,25,97980,20,4,Average Customers,0
34180,Female,36,150950,78,3,High Income - Low Spending,0
46771,Male,37,67380,54,2,Low Income - High Spending,0
15229,Female,19,29023,83,1,High Income - High Spending,0
21895,Female,45,156140,78,3,High Income - Low Spending,0
31524,Male,39,42934,33,2,Low Income - High Spending,0
9875,Female,33,47516,89,1,High Income - High Spending,0
919,Male,34,24817,30,0,Low Income - Low Spending,0
45696,Male,32,127833,6,4,Average Customers,0
8067,Male,40,106711,30,4,Average Customers,0
8459,Female,18,24462,20,0,Low Income - Low Spending,0
39651,Male,45,67924,51,2,Low Income - High Spending,0
41837,Female,32,111858,70,1,High Income - High Spending,0
23510,Female,47,106579,78,1,High Income - High Spending,0
25492,Male,36,27487,29,0,Low Income - Low Spending,0
42960,Male,18,67006,58,0,Low Income - Low Spending,0
43723,Male,49,50965,59,2,Low Income - High Spending,0
27165,Male,29,31602,28,0,Low Income - Low Spending,0
25456,Female,41,67445,48,2,Low Income - High Spending,0
4087,Female,33,48192,29,0,Low Income - Low Spending,0
40744,Male,48,267028,93,3,High Income - Low Spending,0
1161,Male,44,55675,59,2,Low Income - High Spending,0
37603,Male,44,82544,43,2,Low Income - High Spending,0
18237,Male,32,46999,83,1,High Income - High Spending,0
39971,Female,43,205987,95,3,High Income - Low Spending,0
41963,Female,26,29472,71,1,High Income - High Spending,0
12902,Male,44,127448,21,4,Average Customers,0
12166,Male,36,187648,79,3,High Income - Low Spending,0
44538,Female,41,67685,57,2,Low Income - High Spending,0
449,Female,37,17738,76,1,High Income - High Spending,0
38846,Male,35,75568,59,1,High Income - High Spending,0
39374,Male,18,171625,6,4,Average Customers,0
10228,Female,30,36908,86,1,High Income - High Spending,0
45972,Male,33,275739,84,3,High Income - Low Spending,0
6818,Female,68,61559,40,2,Low Income - High Spending,0
33852,Male,18,146404,80,3,High Income - Low Spending,0
4938,Female,30,45747,59,0,Low Income - Low Spending,0
46423,Female,33,99179,11,4,Average Customers,0
26488,Male,26,59126,49,0,Low Income - Low Spending,0
46065,Female,27,49100,50,0,Low Income - Low Spending,0
4147,Female,41,149245,95,3,High Income - Low Spending,0
28812,Female,45,60889,46,2,Low Income - High Spending,0
18100,Male,19,22973,14,0,Low Income - Low Spending,0
21015,Female,41,80514,44,2,Low Income - High Spending,0
11426,Female,28,88509,59,0,Low Income - Low Spending,0
19052,Female,32,33069,6,0,Low Income - Low Spending,0
24912,Male,57,104686,25,2,Low Income - High Spending,0
10727,Male,31,92954,58,0,Low Income - Low Spending,0
9054,Male,47,52729,60,2,Low Income - High Spending,0
45007,Female,25,144306,73,3,High Income - Low Spending,0
29723,Male,18,59816,54,0,Low Income - Low Spending,0
39160,Male,38,172340,91,3,High Income - Low Spending,0
21741,Male,50,22006,23,2,Low Income - High Spending,0
41869,Male,51,68977,51,2,Low Income - High Spending,0
42117,Female,50,50147,52,2,Low Income - High Spending,0
29244,Female,48,239281,88,3,High Income - Low Spending,0
23183,Female,28,249202,97,3,High Income - Low Spending,0
21227,Female,35,69067,48,0,Low Income - Low Spending,0
2807,Female,33,197597,87,3,High Income - Low Spending,0
19558,Male,30,19104,74,1,High Income - High Spending,0
7555,Male,30,36421,64,1,High Income - High Spending,0
24332,Male,22,67312,56,0,Low Income - Low Spending,0
17431,Male,45,82309,44,2,Low Income - High Spending,0
49512,Female,48,51054,55,2,Low Income - High Spending,0
30345,Male,18,70907,46,0,Low Income - Low Spending,0
31227,Female,18,86414,42,0,Low Income - Low Spending,0
41064,Male,40,105865,19,4,Average Customers,0
8316,Female,29,39359,72,1,High Income - High Spending,0
6223,Male,28,198651,95,3,High Income - Low Spending,0
8570,Female,18,40929,74,1,High Income - High Spending,0
33366,Female,29,194616,71,3,High Income - Low Spending,0
39545,Female,31,39635,95,1,High Income - High Spending,0
30052,Female,18,48799,67,0,Low Income - Low Spending,0
1104,Female,25,22119,72,1,High Income - High Spending,0
28863,Male,39,188547,73,3,High Income - Low Spending,0
36163,Male,42,67984,54,2,Low Income - High Spending,0
41324,Male,23,75658,43,0,Low Income - Low Spending,0
49476,Female,61,136302,75,2,Low Income - High Spending,0
29551,Male,24,49233,68,1,High Income - High Spending,0
48001,Male,35,54591,42,0,Low Income - Low Spending,0
31442,Male,39,29605,21,2,Low Income - High Spending,0
19550,Female,18,296424,88,3,High Income - Low Spending,0
414,Female,28,25478,27,0,Low Income - Low Spending,0
43775,Female,33,134732,74,3,High Income - Low Spending,0
42303,Female,18,75153,58,0,Low Income - Low Spending,0
15952,Female,30,92393,58,0,Low Income - Low Spending,0
17724,Male,46,78333,57,2,Low Income - High Spending,0
33242,Female,43,28023,20,2,Low Income - High Spending,0
43953,Male,18,58073,52,0,Low Income - Low Spending,0
22012,Male,64,35017,87,2,Low Income - High Spending,0
12079,Female,18,256044,94,3,High Income - Low Spending,0
17891,Female,40,31058,90,1,High Income - High Spending,0
24115,Female,52,54836,61,2,Low Income - High Spending,0
31158,Male,39,23218,21,2,Low Income - High Spending,0
45004,Female,23,42642,22,0,Low Income - Low Spending,0
34149,Female,61,52839,46,2,Low Income - High Spending,0
22295,Male,27,24298,61,0,Low Income - Low Spending,0
2679,Female,41,37679,97,1,High Income - High Spending,0
28109,Female,46,110635,30,2,Low Income - High Spending,0
22784,Male,40,28850,88,1,High Income - High Spending,0
43439,Female,33,64813,47,0,Low Income - Low Spending,0
18003,Female,27,44686,98,1,High Income - High Spending,0
3462,Female,51,29783,76,2,Low Income - High Spending,0
42136,Female,41,56292,50,2,Low Income - High Spending,0
17115,Female,22,147053,71,3,High Income - Low Spending,0
35781,Male,23,63534,55,0,Low Income - Low Spending,0
8518,Male,38,118005,77,1,High Income - High Spending,0
38129,Male,21,56138,44,0,Low Income - Low Spending,0
4782,Male,52,65021,51,2,Low Income - High Spending,0
22539,Male,19,114777,79,1,High Income - High Spending,0
44621,Female,32,42622,31,0,Low Income - Low Spending,0
30686,Male,53,54083,52,2,Low Income - High Spending,0
41624,Male,22,69198,48,0,Low Income - Low Spending,0
7953,Female,24,49791,42,0,Low Income - Low Spending,0
14874,Female,48,285290,75,3,High Income - Low Spending,0
4172,Female,39,77374,58,2,Low Income - High Spending,0
42569,Female,47,25472,39,2,Low Income - High Spending,0
20520,Female,18,173030,74,3,High Income - Low Spending,0
40776,Female,32,187122,77,3,High Income - Low Spending,0
15493,Female,22,244021,82,3,High Income - Low Spending,0
28242,Female,23,54546,30,0,Low Income - Low Spending,0
31117,Female,41,105506,83,1,High Income - High Spending,0
40516,Male,26,38123,9,0,Low Income - Low Spending,0
11843,Female,32,58634,57,0,Low Income - Low Spending,0
17042,Male,44,48019,88,1,High Income - High Spending,0
48156,Male,23,104477,70,0,Low Income - Low Spending,0
42951,Male,23,254750,85,3,High Income - Low Spending,0
44957,Female,23,157452,94,3,High Income - Low Spending,0
2999,Male,38,121841,83,1,High Income - High Spending,0
6098,Female,39,179071,79,3,High Income - Low Spending,0
11593,Male,29,171709,27,4,Average Customers,0
39509,Male,18,54541,51,0,Low Income - Low Spending,0
6602,Male,42,42132,15,2,Low Income - High Spending,0
3296,Male,33,91307,45,0,Low Income - Low Spending,0
14505,Male,24,114647,19,4,Average Customers,0
27806,Male,46,166858,32,4,Average Customers,0
44386,Female,38,25947,6,2,Low Income - High Spending,0
11998,Female,31,83371,41,0,Low Income - Low Spending,0
