CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100)
4130,Female,51,72530,57
7427,Female,18,34861,75
36045,Female,52,72703,40
48664,Female,34,181989,25
21339,Female,18,206758,91
29099,Male,48,126044,17
42419,Male,38,82352,17
21419,Male,36,69913,50
32353,Female,43,30981,23
68,Female,18,74775,45
36159,Female,28,32469,68
43646,Male,43,51961,52
36242,Male,33,70488,44
10305,Female,52,38699,20
36350,Male,25,42081,86
13708,Female,23,55473,55
12955,Male,34,186186,30
32861,Female,33,115810,20
34962,Female,54,78670,56
21908,Female,18,86566,54
39845,Male,32,130480,18
9316,Female,29,91514,57
6825,Male,35,15000,97
21620,Male,25,66924,56
9705,Male,36,155643,76
45863,Male,43,110403,25
20601,Male,31,51848,48
16572,Female,33,128304,23
7128,Male,18,48984,39
31235,Female,61,83852,40
41531,Male,31,74006,57
43554,Female,30,19900,63
17221,Female,44,35196,96
36464,Male,59,151321,92
23432,Female,25,172537,10
8553,Male,36,109224,23
41222,Male,38,31877,80
36112,Female,31,28802,14
33417,Male,45,84136,55
34937,Female,36,65673,53
13608,Female,35,63237,47
22564,Male,48,44748,43
869,Female,47,46065,51
35699,Male,18,53397,87
18185,Male,49,87206,52
26361,Male,45,148958,22
23395,Male,34,65193,58
48312,Female,50,68197,47
46437,Male,42,99360,93
30409,Female,31,86356,21
38476,Female,21,49711,85
27790,Male,18,58896,50
44031,Male,28,82258,47
25661,Female,41,50148,86
23720,Female,38,29432,32
14678,Female,23,163894,6
12725,Female,18,56384,64
33909,Female,21,59076,40
31089,Female,39,51263,59
31905,Female,27,68680,49
41103,Male,57,152773,16
39958,Male,41,38400,93
34137,Male,43,83822,51
44956,Female,40,231860,72
4691,Female,26,43477,65
25744,Female,46,40532,14
45362,Female,41,91266,80
3747,Male,57,73262,52
30514,Female,18,82650,43
6839,Male,20,30223,92
1319,Male,37,87863,78
10996,Female,30,44563,27
20012,Male,28,156993,94
13050,Female,18,83947,57
9101,Male,23,211435,96
3888,Female,39,108220,15
33453,Male,58,15132,31
39446,Male,22,179511,7
5462,Male,33,74314,43
36102,Female,45,36541,8
4032,Female,35,88066,21
48621,Male,48,35039,96
38889,Male,43,168689,6
31756,Male,30,142320,15
8208,Male,29,15000,89
43555,Male,62,36512,37
12222,Female,38,85542,40
26897,Male,18,61948,52
29851,Female,57,294670,90
25593,Female,18,29957,19
31121,Female,36,29753,16
19353,Female,22,72528,40
32823,Female,32,19618,34
14945,Male,18,60180,54
35896,Female,43,72708,40
31330,Male,40,155290,6
19699,Male,29,102668,26
40552,Female,18,36646,71
38773,Female,23,79198,51
20172,Male,39,54479,92
22544,Male,28,17219,28
11928,Male,31,220730,95
5211,Male,51,23905,70
41960,Female,37,44146,38
35286,Male,42,156083,83
28395,Male,22,154717,27
43089,Male,21,167816,27
43072,Female,47,34196,84
32354,Male,22,100639,16
31459,Male,48,129941,13
9753,Male,28,66979,56
32454,Male,47,77789,58
15665,Male,42,98097,91
44706,Female,18,25983,35
9809,Female,37,279291,88
6871,Female,50,64961,56
46055,Male,22,86902,47
35837,Male,18,28904,89
24485,Male,36,44035,28
35426,Female,34,178877,29
46934,Female,46,122483,28
15470,Female,34,40010,69
33091,Male,18,51128,73
24802,Female,34,168529,87
27254,Male,59,63685,43
7705,Female,22,38346,37
27491,Male,37,88342,51
44637,Female,41,78435,54
21840,Female,18,135011,19
35801,Male,54,69783,49
36475,Female,28,82645,58
20480,Female,20,43497,63
16406,Female,38,248601,95
2972,Male,38,86718,44
45622,Male,45,84713,40
1708,Male,42,65437,55
13353,Male,20,29575,5
32328,Male,38,62651,42
47300,Male,53,56619,48
39815,Female,28,222205,81
44516,Female,34,157756,89
2838,Female,28,90627,58
9723,Male,24,54204,52
49409,Female,55,81833,42
39457,Male,25,54526,55
20280,Female,54,23007,36
29304,Female,52,55083,51
17871,Male,18,70821,59
33353,Male,36,32312,97
37708,Male,44,131541,85
20084,Female,36,71881,43
38397,Male,29,31427,68
32723,Female,18,39354,83
3906,Male,32,90935,88
47450,Female,30,85242,58
36023,Male,19,274425,79
44387,Female,36,58475,54
21310,Female,38,68772,45
45593,Female,45,237998,72
4198,Female,18,127224,7
22444,Male,18,29810,31
17369,Male,37,37693,39
7075,Female,41,146288,83
10791,Female,72,90373,27
24555,Male,26,83558,48
28124,Male,30,84539,43
308,Male,18,26955,31
930,Female,58,285896,97
37992,Male,25,16611,90
12384,Male,22,90843,41
26985,Female,30,216432,70
43395,Female,18,137694,28
48328,Female,35,41542,35
33848,Female,30,60216,54
11918,Female,45,67638,58
19814,Female,27,48925,44
29062,Female,31,63030,54
45770,Male,38,168417,14
3396,Female,32,122670,7
2898,Female,49,36725,73
32991,Female,21,223624,81
40110,Female,21,72077,42
25807,Male,36,98282,76
10734,Male,20,39523,5
21989,Female,39,260467,90
2912,Female,35,75143,40
34778,Female,31,283170,87
6445,Female,38,24135,74
37918,Male,18,266870,95
23080,Female,23,147305,22
41364,Female,22,35716,13
45043,Female,36,35730,87
15618,Female,57,51871,88
24181,Female,46,28103,31
23024,Male,39,288964,94
37179,Male,24,164631,25
12239,Male,30,60992,56
36289,Female,47,70878,41
8708,Female,29,190495,85
34308,Male,47,196179,85
16449,Female,53,99610,71
19154,Female,39,69781,54
49777,Male,29,177443,27
15103,Male,33,38077,80
38736,Male,43,66335,40
45710,Female,22,291022,97
9576,Male,26,232606,96
8278,Female,34,84646,51
45367,Female,40,131202,12
6587,Female,27,270424,93
45117,Male,26,155479,80
7712,Female,31,67809,46
36592,Male,27,137162,92
26860,Male,44,21747,69
8749,Female,25,86714,41
36933,Male,23,75340,40
40877,Male,42,213065,78
28404,Male,36,123087,27
23530,Female,38,36526,25
16326,Female,32,58948,18
29261,Male,23,136128,32
27348,Male,28,44916,20
33629,Female,48,51184,14
7861,Female,31,180291,34
5868,Male,31,111915,85
44347,Female,34,160478,24
41398,Female,50,46612,42
20986,Male,24,210282,80
43706,Male,50,284613,85
1879,Male,35,19542,7
35116,Male,45,161528,73
14287,Male,35,106249,30
602,Male,39,120432,15
49976,Female,29,145123,29
37289,Male,18,41915,75
7844,Male,18,57623,57
32780,Male,42,86516,46
7493,Female,51,81201,58
1307,Male,37,29015,34
25079,Male,31,97566,22
46743,Female,30,26907,28
19712,Female,36,27053,15
43485,Male,18,134719,31
2040,Female,55,160966,31
5271,Female,18,182086,87
20805,Male,31,78466,44
18708,Male,28,271511,85
5346,Male,26,57102,39
11404,Male,54,18750,63
46590,Male,27,35038,37
5162,Female,44,15000,85
36962,Female,27,152217,22
26578,Female,48,23771,88
17220,Female,41,33784,15
11987,Female,24,127499,18
28438,Female,32,138007,21
9192,Male,36,121078,81
19552,Male,45,88181,47
46032,Female,22,48317,41
30107,Male,29,55854,55
44964,Female,29,98298,6
41772,Male,25,48024,50
49570,Female,23,77805,53
16277,Male,71,56566,42
45424,Female,36,88385,55
45266,Male,46,61302,41
42691,Male,18,76832,51
26478,Male,35,63295,57
31180,Male,33,61547,52
15343,Female,34,294086,87
48468,Male,30,74467,52
21726,Male,38,119626,27
32506,Female,25,66051,45
6480,Female,51,37210,60
28965,Male,65,162836,11
13300,Male,38,36552,30
15395,Male,38,80974,59
2484,Male,30,174098,26
6959,Male,23,121169,90
49284,Female,56,42019,94
38539,Male,44,93537,6
27733,Female,34,26007,36
90,Male,36,40765,61
14258,Male,49,173813,20
17777,Female,18,80313,47
49817,Male,41,52419,58
28733,Male,47,177972,33
32364,Male,47,42962,23
34652,Female,38,15000,82
19976,Female,22,149277,20
1061,Female,26,69475,49
29447,Male,25,74788,40
48112,Female,55,16563,97
19957,Female,26,90605,53
25106,Female,34,25200,31
29946,Male,26,52947,53
41601,Male,26,21815,5
757,Male,41,215396,85
42632,Male,49,59083,42
19590,Male,38,77276,59
26572,Male,18,127098,22
5309,Female,37,83905,40
11925,Male,43,36483,93
19554,Male,38,287916,82
12819,Female,37,286405,73
7714,Male,33,72867,54
8185,Male,24,115811,93
10958,Male,24,51078,54
11472,Male,38,237115,87
35151,Male,33,46621,32
22637,Female,31,65887,55
32275,Female,18,193105,97
45269,Male,26,78523,49
9564,Male,48,31930,28
46383,Female,53,30803,90
15239,Female,50,83876,48
24840,Female,18,29107,20
42124,Female,42,34730,93
2900,Male,35,100554,74
3641,Male,36,24223,6
40323,Male,29,64416,59
8188,Male,56,56199,57
11513,Male,35,95449,95
23207,Male,33,86204,51
26319,Male,18,37119,39
12745,Male,29,119682,95
43900,Male,46,162027,84
21791,Female,36,53154,51
39301,Male,58,74581,58
12783,Female,55,128781,30
49889,Male,44,165139,11
15772,Female,27,27011,62
9795,Male,38,35785,81
7276,Female,20,81909,51
18194,Female,46,72278,54
3004,Male,63,35666,63
10110,Female,22,79765,43
5529,Male,18,33129,10
36317,Male,40,86661,53
9067,Male,28,27829,36
10880,Female,40,65397,51
39241,Male,31,53454,66
25604,Female,26,122782,82
29359,Female,27,60472,58
19797,Male,36,69729,58
38866,Female,30,29704,90
49425,Female,43,24578,66
29427,Female,24,39843,61
43622,Male,35,76431,59
27245,Male,36,282378,95
20067,Female,41,132766,18
47184,Male,40,64008,50
39192,Male,27,47579,69
8757,Male,36,55745,54
31557,Male,36,149541,19
45282,Female,34,51926,76
5945,Male,30,45621,23
32550,Male,32,124506,76
17396,Male,42,87291,29
26636,Female,18,27471,18
5214,Male,18,36432,64
7853,Male,24,222176,87
4629,Female,22,52284,76
24917,Male,35,63665,58
3638,Female,48,16074,36
20749,Female,44,35657,7
442,Male,29,56115,50
8168,Male,48,62129,55
28872,Female,40,56957,49
47000,Female,44,109118,10
9979,Male,54,160979,20
16106,Female,29,85821,43
11198,Male,34,58030,58
12540,Female,42,242695,86
3120,Male,30,25420,6
49899,Male,31,79956,47
33159,Female,46,50728,8
23037,Female,18,18470,15
5578,Male,27,154421,15
36570,Female,40,248936,97
7477,Male,32,90665,31
30017,Female,24,40992,76
5167,Male,46,92940,98
7206,Female,29,101411,5
41013,Male,21,30511,29
28813,Male,22,50869,40
36973,Male,27,203347,87
39238,Male,36,61154,41
34995,Male,39,134819,14
32987,Female,26,36327,94
47746,Female,24,56538,58
41739,Female,24,144996,21
16797,Male,44,45042,39
21941,Female,35,103123,11
46667,Male,35,213527,73
7398,Female,19,81357,56
48165,Male,43,37321,22
34766,Female,28,86449,46
19310,Male,36,78357,54
19496,Female,52,76784,56
15058,Male,37,134026,22
47913,Female,33,72970,56
35872,Male,29,15805,70
42131,Female,35,73152,45
779,Male,50,72432,50
2806,Female,25,102365,14
14016,Female,52,100132,94
6126,Female,26,37032,14
2691,Male,57,68213,54
2303,Female,31,200619,83
16748,Male,40,159739,12
16557,Female,49,51976,40
26775,Male,28,56986,46
27583,Male,20,41493,82
40657,Male,18,276331,71
40853,Female,50,25450,11
40840,Male,26,54760,42
43540,Male,29,57904,50
6895,Male,48,39603,7
32829,Female,50,26398,64
22139,Female,18,32371,68
47839,Female,41,79263,43
31902,Female,31,66441,43
22306,Female,42,197251,82
31326,Male,50,63454,54
692,Male,44,28382,66
18563,Male,39,48897,15
32274,Female,35,78430,45
48697,Male,36,297589,85
26412,Female,41,34736,79
4911,Male,40,192840,90
31875,Male,32,58898,51
29222,Male,39,191290,85
37706,Male,18,60659,52
47420,Female,19,91826,19
16606,Male,31,108253,92
37154,Female,21,88199,56
9993,Male,30,20947,37
33062,Male,31,149936,13
22856,Female,48,276515,81
13051,Female,37,86901,51
8224,Female,33,139538,98
28690,Male,44,45627,97
24828,Male,18,64061,56
5669,Male,48,25753,7
27935,Female,54,96569,44
571,Male,44,257359,97
25557,Female,19,39020,29
30134,Female,32,51804,52
4813,Male,66,53147,57
558,Male,28,72612,56
43297,Male,45,53534,58
39544,Male,51,26385,32
4817,Male,33,85997,45
18677,Male,18,62124,55
28971,Female,33,48981,94
14361,Female,25,155331,12
15981,Female,44,162334,24
9353,Female,25,152936,88
32357,Male,30,89317,44
4794,Female,37,53298,53
15875,Female,65,43489,49
45999,Female,47,41921,80
38933,Female,49,54395,55
49744,Male,39,136745,89
9841,Male,43,133413,75
8945,Female,49,28327,71
7679,Female,26,171737,18
6127,Male,18,62902,54
40592,Male,56,190940,90
30856,Male,38,284130,84
28349,Male,57,47644,88
14690,Female,32,30781,14
3990,Male,32,28133,90
48244,Female,35,75890,50
37776,Male,18,44443,85
11515,Female,18,68956,41
46080,Male,22,51032,57
9295,Male,23,71169,56
13102,Female,18,39831,27
13280,Male,34,56949,27
19058,Female,34,28201,29
3758,Male,48,228668,77
16032,Male,27,70261,42
29737,Female,70,34354,81
18527,Female,43,44069,55
37208,Female,46,29670,86
33409,Male,45,35899,6
42361,Female,23,260596,88
30777,Male,23,44707,51
46642,Female,31,90442,42
47535,Male,18,163752,14
25484,Male,51,45566,78
44816,Male,70,129549,76
40521,Male,18,31332,78
18596,Female,23,41744,7
27758,Male,43,46748,8
45103,Female,42,145614,13
2289,Female,38,19995,94
27209,Female,18,175037,17
3600,Female,45,103979,97
39177,Female,43,38350,19
21265,Female,33,34510,21
38713,Male,49,65688,57
31440,Female,30,94797,90
30692,Female,39,46326,31
28329,Female,39,77725,43
5683,Female,34,55200,58
30085,Female,39,58557,53
4328,Male,31,77858,42
32722,Male,57,159799,8
45985,Female,37,49837,50
40792,Male,26,47961,86
14836,Female,28,152687,32
38858,Male,18,103208,86
31363,Female,18,150457,14
16877,Female,41,68760,44
25531,Male,41,49594,74
38446,Male,30,31276,36
42128,Male,37,47196,69
8643,Female,27,40091,7
20233,Male,42,52638,5
24539,Male,40,24315,6
42922,Female,32,47475,87
34101,Female,61,37182,84
30998,Female,39,32623,77
11432,Male,50,85536,53
34643,Female,34,75095,59
38141,Female,29,62834,59
49895,Female,41,130585,7
9402,Male,63,31102,81
37745,Female,35,51516,98
25162,Male,27,53333,97
7298,Male,22,190699,95
6133,Male,33,121700,10
6205,Female,39,113891,92
46414,Female,39,58936,47
12240,Male,53,44253,38
9593,Female,19,262514,85
13736,Male,56,46056,16
23955,Female,25,19355,26
36605,Female,23,67701,43
43109,Female,18,15000,12
43324,Male,30,138735,19
46981,Male,18,83412,46
31975,Male,36,62670,52
27402,Female,46,82472,43
3205,Female,44,78615,52
10118,Male,29,37923,87
42265,Female,58,43847,78
18351,Female,48,92733,29
15717,Female,32,162196,18
28564,Female,53,67036,42
25277,Female,24,93354,41
11377,Male,18,48718,46
33216,Male,27,134515,24
8150,Male,49,23464,24
31312,Female,55,60930,51
30056,Male,29,78008,43
39955,Female,42,84460,55
38325,Female,34,44194,17
29605,Female,20,43101,29
5226,Male,18,75856,55
49336,Male,18,58703,50
9765,Male,38,63175,56
41575,Male,42,91204,55
1475,Male,42,84858,58
26107,Male,29,52623,24
34065,Female,34,77436,40
4561,Female,26,231843,87
1,Female,40,71466,48
40474,Male,24,225577,92
33943,Male,22,45920,58
31475,Male,42,46284,78
44323,Female,43,48994,88
25302,Male,44,81187,49
43126,Male,46,90706,42
26523,Female,35,23278,95
47454,Male,30,71635,48
39599,Male,34,92916,23
13684,Male,18,110882,14
24381,Female,52,66423,51
9964,Female,40,129693,29
20648,Male,32,54229,50
35828,Female,18,72273,41
2981,Female,18,101100,27
13421,Male,31,32169,8
29166,Female,68,80830,56
36640,Female,28,85354,40
32549,Male,24,53084,84
39139,Male,35,44846,32
29806,Female,18,62994,47
27511,Female,18,33997,65
31708,Female,19,56327,40
3517,Female,30,31326,62
34315,Female,63,21814,67
43038,Male,50,126496,24
46825,Male,35,47313,30
16181,Male,40,47357,45
2809,Female,38,110089,75
39220,Female,18,39825,27
7207,Male,42,39683,82
27341,Male,54,62674,54
43936,Female,18,28792,25
9186,Female,24,39282,37
42616,Male,58,33653,6
42176,Male,25,80559,59
14834,Female,18,187327,79
22498,Male,37,72685,46
36086,Female,33,81853,45
37498,Female,18,171127,25
20856,Female,32,106889,93
12108,Male,59,48239,80
10156,Female,35,182270,96
36769,Female,41,26102,82
17663,Male,44,206606,75
8175,Male,35,172752,72
39432,Male,42,82673,46
36947,Male,18,83245,55
19338,Male,22,275608,86
14738,Male,46,153520,34
36881,Male,39,30927,85
23653,Male,25,22284,81
12650,Male,30,25798,96
46605,Male,38,57122,42
47148,Female,39,22377,66
22324,Male,38,48269,86
37221,Female,32,153696,13
11610,Female,39,84233,43
49634,Female,20,86806,49
35953,Male,18,27618,93
39009,Male,40,257068,85
1027,Male,41,22364,16
31390,Male,19,56088,43
9514,Male,27,89789,52
16381,Male,36,151995,6
22037,Male,34,53319,21
33902,Male,59,33623,30
8993,Female,37,86475,58
24509,Male,42,57456,44
42167,Female,31,226780,81
41038,Female,27,231828,92
39830,Male,31,68235,46
48710,Male,50,114906,28
26360,Male,49,80632,54
5188,Male,46,205007,93
18426,Male,40,51024,55
27234,Male,44,145909,31
27128,Male,29,53888,50
18749,Male,18,46321,14
23400,Female,34,75547,44
44912,Male,21,50690,45
31467,Female,18,208014,82
2008,Female,44,127330,21
15770,Female,56,94455,7
6815,Female,46,53079,42
43901,Male,33,167834,26
16946,Male,43,40847,37
36118,Female,27,42237,21
34896,Female,50,223440,82
22327,Male,18,39240,80
48994,Female,25,140841,25
45630,Female,44,269197,75
49567,Male,45,49426,78
9233,Male,43,38356,82
32413,Female,49,219831,71
17809,Female,48,88586,42
31181,Female,21,71906,57
36119,Male,28,23413,15
49758,Female,35,117283,6
3699,Male,54,39184,21
11651,Female,49,210101,95
1205,Female,18,204354,73
35984,Female,39,65146,58
25125,Female,30,30570,64
30241,Female,30,184939,86
39849,Female,24,219134,90
8444,Male,29,32566,82
26289,Female,43,49897,86
9117,Female,32,91032,42
18002,Male,25,117107,7
28684,Female,30,133140,76
2057,Male,50,209001,91
21582,Female,35,65973,47
1115,Female,37,157934,80
8869,Female,37,89697,90
10957,Male,41,150349,82
44842,Female,18,33637,38
12098,Female,31,44034,27
9978,Male,26,25398,17
32728,Male,23,38339,72
20706,Male,40,78623,55
584,Male,18,42415,13
23070,Female,28,125113,93
17170,Female,39,43861,22
38039,Male,69,298673,95
23056,Male,42,82059,47
6740,Male,18,145270,26
43658,Male,21,21775,79
4289,Female,42,26940,28
42148,Male,18,76349,57
23363,Male,33,23631,74
8013,Male,29,54751,58
41292,Female,18,18259,73
49321,Male,20,139896,31
25658,Male,39,91156,45
7895,Male,38,94424,85
18339,Female,31,141103,75
14908,Female,50,87766,54
14064,Male,27,27972,19
48911,Female,27,26517,83
1790,Male,29,199474,84
16393,Male,49,87087,44
23834,Female,50,33366,38
30154,Male,18,110332,18
20019,Male,37,148887,74
49162,Female,38,63242,45
3393,Male,36,212698,90
38609,Female,33,154523,17
15208,Female,49,30212,78
29925,Female,18,78233,50
34988,Male,47,88587,52
14510,Female,39,52413,46
25794,Female,45,61678,50
2136,Female,23,19499,67
10689,Male,36,136084,31
26438,Female,32,74413,40
35851,Female,38,112591,77
28846,Male,34,40198,75
46554,Female,42,40966,48
8498,Female,23,91399,13
47033,Male,44,176563,11
15519,Male,18,83265,50
26458,Male,46,121543,97
20159,Female,53,85873,42
35629,Female,49,83246,50
16421,Male,29,73757,50
49637,Male,32,45686,63
7088,Male,20,69332,47
16966,Male,47,21387,80
31419,Female,24,36599,12
24857,Male,18,31735,31
14319,Female,37,46763,73
5388,Female,45,21759,18
26911,Female,43,77173,56
38161,Female,36,31086,84
13077,Female,22,192563,82
40538,Female,20,52803,49
33930,Male,36,119895,14
29012,Female,22,32823,93
22750,Male,18,270450,72
32115,Female,26,43204,95
21521,Male,22,177805,11
48661,Male,38,36723,72
45583,Female,38,137183,13
33915,Female,25,39709,73
23245,Male,52,66830,58
26969,Male,35,25852,11
21249,Female,40,51968,13
9689,Female,36,35881,37
27521,Female,28,132722,14
13190,Female,41,113251,84
3626,Male,30,57468,48
46083,Female,35,53266,90
49154,Male,28,25579,29
1513,Female,26,48218,93
20351,Female,65,74476,48
15790,Female,45,95963,25
13824,Male,41,80151,52
20388,Male,36,68062,43
47049,Female,50,98569,7
49079,Male,37,51794,91
39474,Female,30,74536,48
5006,Female,29,56159,58
40698,Female,41,50324,27
11540,Female,27,125050,75
21691,Male,49,30401,21
16754,Female,18,199587,79
15962,Female,56,85924,50
18522,Female,23,97682,33
7736,Male,31,178450,77
5091,Female,35,41671,32
23178,Female,32,72032,52
10564,Female,34,79316,47
35632,Female,35,58545,56
35087,Female,54,104944,25
25734,Female,37,19802,98
27150,Male,43,63408,41
38215,Male,48,151801,12
13826,Male,33,26308,96
24979,Female,18,49700,24
23668,Male,36,49683,91
19580,Female,34,42434,35
39768,Male,49,60531,46
17571,Male,19,97568,56
36167,Male,42,270818,95
36391,Male,46,38603,32
47859,Female,42,162623,9
14341,Female,47,68590,46
